ID_PUBLICACION_PROPUESTA,TIPO_PROPUESTO,SUBTIPO_PROPUESTO
PUB-001906,Artículo,Artículo científico
PUB-001907,Tesis,Tesis de pregrado
PUB-001908,Tesis,Tesis de pregrado
PUB-001909,Artículo,Artículo científico
PUB-001910,Artículo,Artículo científico
PUB-001911,Artículo,Artículo científico
PUB-001912,Artículo,Artículo científico
PUB-001913,Artículo,Artículo científico
PUB-001914,Tesis,Tesis de pregrado
PUB-001915,Artículo,Artículo científico
PUB-001916,Artículo,Artículo científico
PUB-001917,Tesis,Tesis de pregrado
PUB-001918,Artículo,Artículo científico
PUB-001919,Artículo,Artículo científico
PUB-001920,Tesis,Tesis de pregrado
PUB-001921,Tesis,Tesis de pregrado
PUB-001922,Tesis,Tesis de pregrado
PUB-001923,Tesis,Tesis de posgrado no especificada
PUB-001924,Artículo,Artículo científico
PUB-001925,Artículo,Artículo científico
PUB-001926,Artículo,Artículo científico
PUB-001927,Artículo,Artículo científico
PUB-001928,Artículo,Artículo científico
PUB-001929,Artículo,Artículo científico
PUB-001930,Artículo,Artículo científico
PUB-001931,Tesis,Tesis de pregrado
PUB-001932,Tesis,Tesis de pregrado
PUB-001933,Artículo,Artículo científico
PUB-001934,Artículo,Artículo científico
PUB-001935,Artículo,Artículo científico
PUB-001936,Tesis,Tesis de posgrado no especificada
PUB-001937,Artículo,Artículo científico
PUB-001938,Artículo,Artículo científico
PUB-001939,Artículo,Artículo científico
PUB-001940,Artículo,Artículo científico
PUB-001941,Artículo,Artículo científico
PUB-001942,Artículo,Artículo científico
PUB-001943,Tesis,Tesis de pregrado
PUB-001944,Artículo,Artículo científico
PUB-001945,Tesis,Tesis de pregrado
PUB-001946,Tesis,Tesis de posgrado no especificada
PUB-001947,Artículo,Artículo científico
PUB-001948,Artículo,Artículo científico
PUB-001949,Tesis,Tesis de pregrado
PUB-001950,Tesis,Tesis de pregrado
PUB-001951,Tesis,Tesis de pregrado
PUB-001952,Tesis,Tesis de pregrado
PUB-001953,Tesis,Tesis de pregrado
PUB-001954,Tesis,Tesis de pregrado
PUB-001955,Tesis,Tesis de pregrado
PUB-001956,Tesis,Tesis de pregrado
PUB-001957,Tesis,Tesis de pregrado
PUB-001958,Tesis,Tesis de posgrado no especificada
PUB-001959,Tesis,Tesis de posgrado no especificada
PUB-001960,Tesis,Tesis de posgrado no especificada
PUB-001961,Tesis,Tesis de posgrado no especificada
PUB-001962,Tesis,Tesis de pregrado
PUB-001963,Tesis,Tesis de pregrado
PUB-001964,Tesis,Tesis de pregrado
PUB-001965,Tesis,Tesis de pregrado
PUB-001966,Tesis,Tesis de pregrado
PUB-001967,Tesis,Tesis de pregrado
PUB-001968,Tesis,Tesis de pregrado
PUB-001969,Tesis,Tesis de pregrado
PUB-001970,Tesis,Tesis de pregrado
PUB-001971,Tesis,Tesis de pregrado
PUB-001972,Tesis,Tesis de pregrado
PUB-001973,Tesis,Tesis de pregrado
PUB-001974,Tesis,Tesis de pregrado
PUB-001975,Tesis,Tesis de pregrado
PUB-001976,Tesis,Tesis de pregrado
PUB-001977,Tesis,Tesis de pregrado
PUB-001978,Tesis,Tesis de pregrado
PUB-001979,Tesis,Tesis de posgrado no especificada
PUB-001980,Tesis,Tesis de posgrado no especificada
PUB-001981,Tesis,Tesis de posgrado no especificada
PUB-001982,Artículo,Artículo científico
PUB-001983,Artículo,Artículo científico
PUB-001984,Artículo,Artículo científico
PUB-001985,Artículo,Artículo científico
PUB-001986,Artículo,Artículo científico
PUB-001987,Artículo,Artículo científico
PUB-001988,Artículo,Artículo científico
PUB-001989,Artículo,Artículo científico
PUB-001990,Artículo,Artículo científico
PUB-001991,Artículo,Artículo científico
PUB-001992,Artículo,Artículo científico
PUB-001993,Artículo,Artículo científico
PUB-001994,Artículo,Artículo científico
PUB-001995,Artículo,Artículo científico
PUB-001996,Artículo,Artículo científico
PUB-001997,Artículo,Artículo científico
PUB-001998,Artículo,Artículo científico
PUB-001999,Artículo,Artículo científico
PUB-002000,Artículo,Artículo científico
PUB-002001,Artículo,Artículo científico
PUB-002002,Artículo,Artículo científico
PUB-002003,Artículo,Artículo científico
PUB-002004,Tesis,Tesis de pregrado
PUB-002005,Artículo,Artículo científico
PUB-002006,Artículo,Artículo científico
PUB-002007,Artículo,Artículo científico
PUB-002008,Artículo,Artículo científico
PUB-002009,Tesis,Tesis de pregrado
PUB-002010,Tesis,Tesis de pregrado
PUB-002011,Tesis,Tesis de pregrado
PUB-002012,Artículo,Artículo científico
PUB-002013,Artículo,Artículo científico
PUB-002014,Tesis,Tesis de pregrado
PUB-002015,Artículo,Artículo científico
PUB-002016,Artículo,Artículo científico
PUB-002017,Artículo,Artículo científico
PUB-002018,Artículo,Artículo científico
PUB-002019,Artículo,Artículo científico
PUB-002020,Artículo,Artículo científico
PUB-002021,Artículo,Artículo científico
PUB-002022,Artículo,Artículo científico
PUB-002023,Tesis,Tesis de pregrado
PUB-002024,Artículo,Artículo científico
PUB-002025,Tesis,Tesis de pregrado
PUB-002026,Tesis,Tesis de pregrado
PUB-002027,Tesis,Tesis de pregrado
PUB-002028,Tesis,Tesis de pregrado
PUB-002029,Tesis,Tesis de pregrado
PUB-002030,Tesis,Tesis de pregrado
PUB-002031,Artículo,Artículo científico
PUB-002032,Tesis,Tesis de pregrado
PUB-002033,Tesis,Tesis de pregrado
PUB-002034,Artículo,Artículo científico
PUB-002035,Tesis,Tesis de pregrado
PUB-002036,Tesis,Tesis de posgrado no especificada
PUB-002037,Artículo,Artículo científico
PUB-002038,Tesis,Tesis de pregrado
PUB-002039,Tesis,Tesis de pregrado
PUB-002040,Tesis,Tesis de pregrado
PUB-002041,Tesis,Tesis de pregrado
PUB-002042,Tesis,Tesis de pregrado
PUB-002043,Tesis,Tesis de pregrado
PUB-002044,Tesis,Tesis de pregrado
PUB-002045,Artículo,Artículo científico
PUB-002046,Tesis,Tesis de pregrado
PUB-002047,Tesis,Tesis de pregrado
PUB-002048,Artículo,Artículo científico
PUB-002049,Artículo,Artículo científico
PUB-002050,Artículo,Artículo científico
PUB-002051,Artículo,Artículo científico
PUB-002052,Artículo,Artículo científico
PUB-002053,Tesis,Tesis de pregrado
PUB-002054,Tesis,Tesis de posgrado no especificada
PUB-002055,Artículo,Artículo científico
PUB-002056,Artículo,Artículo científico
PUB-002057,Artículo,Artículo científico
PUB-002058,Artículo,Artículo científico
PUB-002059,Artículo,Artículo científico
PUB-002060,Artículo,Artículo científico
PUB-002061,Tesis,Tesis de pregrado
PUB-002062,Artículo,Artículo científico
PUB-002063,Artículo,Artículo científico
PUB-002064,Tesis,Tesis de pregrado
PUB-002065,Tesis,Tesis de pregrado
PUB-002066,Tesis,Tesis de pregrado
PUB-002067,Artículo,Artículo científico
PUB-002068,Tesis,Tesis de posgrado no especificada
PUB-002069,Tesis,Tesis de pregrado
PUB-002070,Artículo,Artículo científico
PUB-002071,Artículo,Artículo científico
PUB-002072,Artículo,Artículo científico
PUB-002073,Artículo,Artículo científico
PUB-002074,Artículo,Artículo científico
PUB-002075,Tesis,Tesis de pregrado
PUB-002076,Tesis,Tesis de posgrado no especificada
PUB-002077,Tesis,Tesis de pregrado
PUB-002078,Artículo,Artículo científico
PUB-002079,Tesis,Tesis de pregrado
PUB-002080,Tesis,Tesis de pregrado
PUB-002081,Tesis,Tesis de pregrado
PUB-002082,Tesis,Tesis de pregrado
PUB-002083,Artículo,Artículo científico
PUB-002084,Tesis,Tesis de pregrado
PUB-002085,Tesis,Tesis de pregrado
PUB-002086,Tesis,Tesis de pregrado
PUB-002087,Tesis,Tesis de pregrado
PUB-002088,Artículo,Artículo científico
PUB-002089,Tesis,Tesis de pregrado
PUB-002090,Tesis,Tesis de pregrado
PUB-002091,Tesis,Tesis de pregrado
PUB-002092,Tesis,Tesis de pregrado
PUB-002093,Tesis,Tesis de pregrado
PUB-002094,Tesis,Tesis de pregrado
PUB-002095,Tesis,Tesis de pregrado
PUB-002096,Tesis,Tesis de pregrado
PUB-002097,Tesis,Tesis de pregrado
PUB-002098,Tesis,Tesis de pregrado
PUB-002099,Tesis,Tesis de pregrado
PUB-002100,Tesis,Tesis de pregrado
PUB-002101,Tesis,Tesis de pregrado
PUB-002102,Tesis,Tesis de pregrado
PUB-002103,Artículo,Artículo científico
PUB-002104,Tesis,Tesis de pregrado
PUB-002105,Tesis,Tesis de pregrado
PUB-002106,Artículo,Artículo científico
PUB-002107,Tesis,Tesis de pregrado
PUB-002108,Artículo,Artículo científico
PUB-002109,Tesis,Tesis de pregrado
PUB-002110,Tesis,Tesis de pregrado
PUB-002111,Artículo,Artículo científico
PUB-002112,Tesis,Tesis de posgrado no especificada
PUB-002113,Tesis,Tesis de pregrado
PUB-002114,Artículo,Artículo científico
PUB-002115,Tesis,Tesis de posgrado no especificada
PUB-002116,Tesis,Tesis de pregrado
PUB-002117,Tesis,Tesis de pregrado
PUB-002118,Tesis,Tesis de pregrado
PUB-002119,Tesis,Tesis de pregrado
PUB-002120,Artículo,Artículo científico
PUB-002121,Artículo,Artículo científico
PUB-002122,Tesis,Tesis de pregrado
PUB-002123,Tesis,Tesis de posgrado no especificada
PUB-002124,Artículo,Artículo científico
PUB-002125,Tesis,Tesis de pregrado
PUB-002126,Tesis,Tesis de pregrado
PUB-002127,Artículo,Artículo científico
PUB-002128,Tesis,Tesis de pregrado
PUB-002129,Artículo,Artículo científico
PUB-002130,Artículo,Artículo científico
PUB-002131,Tesis,Tesis de pregrado
PUB-002132,Tesis,Tesis de pregrado
PUB-002133,Artículo,Artículo científico
PUB-002134,Tesis,Tesis de pregrado
PUB-002135,Artículo,Artículo científico
PUB-002136,Tesis,Tesis de posgrado no especificada
PUB-002137,Artículo,Artículo científico
PUB-002138,Artículo,Artículo científico
PUB-002139,Artículo,Artículo científico
PUB-002140,Tesis,Tesis de pregrado
PUB-002141,Tesis,Tesis de pregrado
PUB-002142,Artículo,Artículo científico
PUB-002143,Artículo,Artículo científico
PUB-002144,Artículo,Artículo científico
PUB-002145,Artículo,Artículo científico
PUB-002146,Tesis,Tesis de pregrado
PUB-002147,Tesis,Tesis de pregrado
PUB-002148,Tesis,Tesis de pregrado
PUB-002149,Tesis,Tesis de pregrado
PUB-002150,Tesis,Tesis de pregrado
PUB-002151,Tesis,Tesis de pregrado
PUB-002152,Artículo,Artículo científico
PUB-002153,Tesis,Tesis de posgrado no especificada
PUB-002154,Artículo,Artículo científico
PUB-002155,Artículo,Artículo científico
PUB-002156,Artículo,Artículo científico
PUB-002157,Tesis,Tesis de posgrado no especificada
PUB-002158,Artículo,Artículo científico
PUB-002159,Tesis,Tesis de pregrado
PUB-002160,Tesis,Tesis de posgrado no especificada
PUB-002161,Tesis,Tesis de pregrado
PUB-002162,Tesis,Tesis de pregrado
PUB-002163,Tesis,Tesis de pregrado
PUB-002164,Tesis,Tesis de pregrado
PUB-002165,Tesis,Tesis de pregrado
PUB-002166,Tesis,Tesis de pregrado
PUB-002167,Artículo,Artículo científico
PUB-002168,Artículo,Artículo científico
PUB-002169,Tesis,Tesis de pregrado
PUB-002170,Tesis,Tesis de pregrado
PUB-002171,Tesis,Tesis de pregrado
PUB-002172,Tesis,Tesis de pregrado
PUB-002173,Artículo,Artículo científico
PUB-002174,Tesis,Tesis de pregrado
PUB-002175,Tesis,Tesis de pregrado
PUB-002176,Tesis,Tesis de pregrado
PUB-002177,Artículo,Artículo científico
PUB-002178,Artículo,Artículo científico
PUB-002179,Artículo,Artículo científico
PUB-002180,Tesis,Tesis de pregrado
PUB-002181,Tesis,Tesis de pregrado
PUB-002182,Artículo,Artículo científico
PUB-002183,Tesis,Tesis de pregrado
PUB-002184,Artículo,Artículo científico
PUB-002185,Tesis,Tesis de posgrado no especificada
PUB-002186,Tesis,Tesis de posgrado no especificada
PUB-002187,Artículo,Artículo científico
PUB-002188,Artículo,Artículo científico
PUB-002189,Tesis,Tesis de pregrado
PUB-002190,Artículo,Artículo científico
PUB-002191,Tesis,Tesis de pregrado
PUB-002192,Artículo,Artículo científico
PUB-002193,Artículo,Artículo científico
PUB-002194,Artículo,Artículo científico
PUB-002195,Artículo,Artículo científico
PUB-002196,Tesis,Tesis de pregrado
PUB-002197,Artículo,Artículo científico
PUB-002198,Tesis,Tesis de pregrado
PUB-002199,Tesis,Tesis de pregrado
PUB-002200,Tesis,Tesis de pregrado
PUB-002201,Tesis,Tesis de pregrado
PUB-002202,Tesis,Tesis de pregrado
PUB-002203,Tesis,Tesis de pregrado
PUB-002204,Artículo,Artículo científico
PUB-002205,Tesis,Tesis de pregrado
PUB-002206,Tesis,Tesis de pregrado
PUB-002207,Tesis,Tesis de pregrado
PUB-002208,Tesis,Tesis de pregrado
PUB-002209,Tesis,Tesis de pregrado
PUB-002210,Tesis,Tesis de pregrado
PUB-002211,Tesis,Tesis de pregrado
PUB-002212,Tesis,Tesis de pregrado
PUB-002213,Tesis,Tesis de pregrado
PUB-002214,Tesis,Tesis de pregrado
PUB-002215,Tesis,Tesis de pregrado
PUB-002216,Tesis,Tesis de pregrado
PUB-002217,Tesis,Tesis de pregrado
PUB-002218,Artículo,Artículo científico
PUB-002219,Tesis,Tesis de pregrado
PUB-002220,Tesis,Tesis de pregrado
PUB-002221,Artículo,Artículo científico
PUB-002222,Artículo,Artículo científico
PUB-002223,Tesis,Tesis de pregrado
PUB-002224,Tesis,Tesis de pregrado
PUB-002225,Tesis,Tesis de pregrado
PUB-002226,Tesis,Tesis de pregrado
PUB-002227,Tesis,Tesis de pregrado
PUB-002228,Tesis,Tesis de pregrado
PUB-002229,Artículo,Artículo científico
PUB-002230,Tesis,Tesis de pregrado
PUB-002231,Tesis,Tesis de pregrado
PUB-002232,Tesis,Tesis de pregrado
PUB-002233,Artículo,Artículo científico
PUB-002234,Artículo,Artículo científico
PUB-002235,Artículo,Artículo científico
PUB-002236,Artículo,Artículo científico
PUB-002237,Artículo,Artículo científico
PUB-002238,Artículo,Artículo científico
PUB-002239,Tesis,Tesis de pregrado
PUB-002240,Tesis,Tesis de posgrado no especificada
PUB-002241,Tesis,Tesis de pregrado
PUB-002242,Tesis,Tesis de pregrado
PUB-002243,Tesis,Tesis de pregrado
PUB-002244,Artículo,Artículo científico
PUB-002245,Tesis,Tesis de pregrado
PUB-002246,Tesis,Tesis de pregrado
PUB-002247,Tesis,Tesis de pregrado
PUB-002248,Tesis,Tesis de pregrado
PUB-002249,Tesis,Tesis de pregrado
PUB-002250,Artículo,Artículo científico
PUB-002251,Tesis,Tesis de pregrado
PUB-002252,Tesis,Tesis de pregrado
PUB-002253,Tesis,Tesis de pregrado
PUB-002254,Tesis,Tesis de pregrado
PUB-002255,Tesis,Tesis de pregrado
PUB-002256,Tesis,Tesis de pregrado
PUB-002257,Tesis,Tesis de pregrado
PUB-002258,Tesis,Tesis de pregrado
PUB-002259,Tesis,Tesis de pregrado
PUB-002260,Tesis,Tesis de pregrado
PUB-002261,Tesis,Tesis de pregrado
PUB-002262,Tesis,Tesis de posgrado no especificada
PUB-002263,Tesis,Tesis de pregrado
PUB-002264,Tesis,Tesis de pregrado
PUB-002265,Tesis,Tesis de posgrado no especificada
PUB-002266,Tesis,Tesis de pregrado
PUB-002267,Tesis,Tesis de pregrado
PUB-002268,Tesis,Tesis de pregrado
PUB-002269,Tesis,Tesis de pregrado
PUB-002270,Tesis,Tesis de pregrado
PUB-002271,Tesis,Tesis de pregrado
PUB-002272,Artículo,Artículo científico
PUB-002273,Tesis,Tesis de pregrado
PUB-002274,Tesis,Tesis de pregrado
PUB-002275,Tesis,Tesis de pregrado
PUB-002276,Artículo,Artículo científico
PUB-002277,Tesis,Tesis de pregrado
PUB-002278,Tesis,Tesis de pregrado
PUB-002279,Artículo,Artículo científico
PUB-002280,Tesis,Tesis de pregrado
PUB-002281,Tesis,Tesis de pregrado
PUB-002282,Tesis,Tesis de pregrado
PUB-002283,Tesis,Tesis de pregrado
PUB-002284,Tesis,Tesis de pregrado
PUB-002285,Tesis,Tesis de pregrado
PUB-002286,Tesis,Tesis de pregrado
PUB-002287,Tesis,Tesis de pregrado
PUB-002288,Tesis,Tesis de pregrado
PUB-002289,Tesis,Tesis de pregrado
PUB-002290,Tesis,Tesis de pregrado
PUB-002291,Tesis,Tesis de posgrado no especificada
PUB-002292,Tesis,Tesis de pregrado
PUB-002293,Tesis,Tesis de pregrado
PUB-002294,Tesis,Tesis de pregrado
PUB-002295,Tesis,Tesis de pregrado
PUB-002296,Tesis,Tesis de pregrado
PUB-002297,Tesis,Tesis de pregrado
PUB-002298,Tesis,Tesis de pregrado
PUB-002299,Tesis,Tesis de pregrado
PUB-002300,Tesis,Tesis de pregrado
PUB-002301,Tesis,Tesis de posgrado no especificada
PUB-002302,Artículo,Artículo científico
PUB-002303,Tesis,Tesis de pregrado
PUB-002304,Tesis,Tesis de pregrado
PUB-002305,Tesis,Tesis de posgrado no especificada
PUB-002306,Tesis,Tesis de pregrado
PUB-002307,Artículo,Artículo científico
PUB-002308,Tesis,Tesis de pregrado
PUB-002309,Artículo,Artículo científico
PUB-002310,Artículo,Artículo científico
PUB-002311,Tesis,Tesis de pregrado
PUB-002312,Artículo,Artículo científico
PUB-002313,Tesis,Tesis de pregrado
PUB-002314,Tesis,Tesis de pregrado
PUB-002315,Artículo,Artículo científico
PUB-002316,Artículo,Artículo científico
PUB-002317,Artículo,Artículo científico
PUB-002318,Artículo,Artículo científico
PUB-002319,Artículo,Artículo científico
PUB-002320,Artículo,Artículo científico
PUB-002321,Artículo,Artículo científico
PUB-002322,Artículo,Artículo científico
PUB-002323,Artículo,Artículo científico
PUB-002324,Artículo,Artículo científico
PUB-002325,Artículo,Artículo científico
PUB-002326,Artículo,Artículo científico
PUB-002327,Artículo,Artículo científico
PUB-002328,Artículo,Artículo científico
PUB-002329,Artículo,Artículo científico
PUB-002330,Tesis,Tesis de posgrado no especificada
PUB-002331,Artículo,Artículo científico
PUB-002332,Artículo,Artículo científico
PUB-002333,Artículo,Artículo científico
PUB-002334,Artículo,Artículo científico
PUB-002335,Tesis,Tesis de posgrado no especificada
PUB-002336,Artículo,Artículo científico
PUB-002337,Artículo,Artículo científico
PUB-002338,Artículo,Artículo científico
PUB-002339,Tesis,Tesis de pregrado
PUB-002340,Artículo,Artículo científico
PUB-002341,Tesis,Tesis de posgrado no especificada
PUB-002342,Tesis,Tesis de pregrado
PUB-002343,Tesis,Tesis de pregrado
PUB-002344,Tesis,Tesis de pregrado
PUB-002345,Tesis,Tesis de pregrado
PUB-002346,Artículo,Artículo científico
